label,penaltyCost,pickupArrivalWaypoint,pickupDuration,pickupCost,pickupStartTime,pickupSoftStartTime,pickupEndTime,pickupSoftEndTime,pickupCostPerHourBeforeSoftStartTime,pickupCostPerHourAfterSoftStartTime,pickupCostPerHourAfterSoftEndTime,deliveryArrivalWaypoint,deliveryDuration,deliveryCost,deliveryStartTime,deliverySoftStartTime,deliveryEndTime,deliverySoftEndTime,deliveryCostPerHourBeforeSoftStartTime,deliveryCostPerHourAfterSoftEndTime,loadDemand1Type,loadDemand1Value,loadDemand2Type,loadDemand2Value,loadDemand3Type,loadDemand3Value,loadDemand4Type,loadDemand4Value,allowedVehicleIndices
Order - 99,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52805609, 26.00690331",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 100,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41978614, 26.02352875",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 101,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.40021424, 26.03145171",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 102,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.39178746, 26.11186309",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 103,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.37498234, 26.06823123",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 104,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.4951365, 26.00591671",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 105,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.4490682, 26.21182701",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 106,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44391299, 26.02036871",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 107,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.35542778, 25.99027181",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,3,,,,,,,
Order - 108,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.39194886, 26.12355779",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 109,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.35245292, 26.12125423",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 110,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.4675112, 26.18264063",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 111,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.43484188, 26.05222928",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,7,,,,,,,
Order - 112,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.43474157, 26.19110788",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,3,,,,,,,
Order - 113,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.46507041, 26.23823484",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 114,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.34527374, 25.95769758",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 115,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41296588, 26.17827956",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 116,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.49527761, 26.00650331",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 117,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52743557, 25.99441443",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 118,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.35915016, 26.12213404",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 119,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.45650336, 26.02620527",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 120,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52944872, 26.04286214",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 121,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.47790573, 26.22528508",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 122,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.43843282, 26.15888437",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 123,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.39105838, 26.04710968",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 124,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44436504, 26.00571787",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 125,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.3886256, 26.01887358",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 126,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.38748921, 26.02852698",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 127,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.34401687, 26.1211422",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 128,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44176943, 26.16256502",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,3,,,,,,,
Order - 129,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.42670523, 26.02591599",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 130,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.51975834, 26.03104958",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 131,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41549854, 26.16001535",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 132,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.37468634, 26.0952422",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 133,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.35639524, 26.09481414",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 134,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44521402, 26.02810591",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 135,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44988094, 26.1829072",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 136,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41551857, 26.06119338",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 137,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.35537213, 26.09117185",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 138,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52822423, 26.02945706",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,7,,,,,,,
Order - 139,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.43732674, 26.01876172",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 140,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.45391002, 26.05344725",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 141,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.42459891, 26.02678016",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 142,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.50626608, 26.0558458",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,3,,,,,,,
Order - 143,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41942111, 26.05716716",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 144,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.4396686, 26.17179852",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 145,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41302605, 26.02137724",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 146,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.36987074, 26.09714565",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 147,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44118955, 26.17779628",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 148,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.36839296, 26.08397012",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 149,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.3489758, 25.98768836",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 150,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.39725727, 26.16535633",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,7,,,,,,,
Order - 151,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.34873241, 25.99118218",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 152,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.38136888, 26.03455871",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 153,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.4682568, 26.18630522",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,7,,,,,,,
Order - 154,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.46842972, 26.2274655",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 155,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.5108621, 26.03060114",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 156,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.38998866, 26.14575176",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,7,,,,,,,
Order - 157,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.45330504, 26.22153121",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 158,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44298003, 26.20189055",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 159,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.37683636, 26.07924145",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 160,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.38323114, 26.02803094",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 161,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.48195327, 26.19290337",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 162,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.39567154, 26.08828071",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 163,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.48997956, 26.00850134",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 164,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.46688855, 26.20142418",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 165,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.4343353, 26.19411468",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 166,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.46283419, 26.19006125",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 167,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.36999412, 26.13913007",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 168,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.45610615, 26.03199386",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,3,,,,,,,
Order - 169,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.42234321, 26.04634921",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 170,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41063224, 26.16048942",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 171,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.5251464, 26.05247312",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 172,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.37140768, 26.0707106",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 173,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.40444052, 26.09801733",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 174,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.43857494, 26.02118203",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 175,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.34409922, 26.12207356",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 176,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52242748, 26.16608677",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 177,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.37856333, 26.02678909",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 178,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.34011297, 26.09415293",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 179,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41314592, 26.15668356",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,3,,,,,,,
Order - 180,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52580171, 26.07731645",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 181,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.36159952, 26.09239015",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 182,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.52695594, 26.15910137",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 183,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41685123, 26.1860229",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,7,,,,,,,
Order - 184,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.44786745, 26.16469089",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 185,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.38440548, 26.10821281",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,6,,,,,,,
Order - 186,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.43665226, 26.15131673",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,1,,,,,,,
Order - 187,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.35364182, 25.97558185",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,8,,,,,,,
Order - 188,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.42114454, 26.1740735",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 189,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.3652522, 25.99069619",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,5,,,,,,,
Order - 190,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.36229844, 25.98454282",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 191,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.32861586, 25.96142188",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 192,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.38077124, 26.0913461",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 193,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41652358, 26.0561631",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 194,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.39976006, 26.11432527",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,2,,,,,,,
Order - 195,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.37779039, 26.10347423",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,10,,,,,,,
Order - 196,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.42030899, 26.1836236",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,4,,,,,,,
Order - 197,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.41812693, 26.16517852",600,,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T13:00:00.000Z,2026-03-06T13:00:00.000Z,1000,1000,pallets,9,,,,,,,
Order - 198,200,"44.5279615, 26.1798147",0,,,,,,,,,"44.50422469, 26.13695237",600,,2026-03-06T11:00:00.000Z,2026-03-06T11:00:00.000Z,2026-03-06T12:00:00.000Z,2026-03-06T12:00:00.000Z,1000,1000,pallets,5,,,,,,,
